"","plot_code","sub_plot","year","month","day","litterfall_trap_num","litterfall_trap_size_m2","leaves_MgC_ha_year","twigs_MgC_ha_year","flowers_MgC_ha_year","fruits_MgC_ha_year","seeds_MgC_ha_year","outros_MgC_ha_year","total_litterfall_MgC_ha_year","date","DaysBetween","interpolated_basal_area"
"4612","ESA-08",12,2021,"6",1,8.12,0.25,0.677245333,0,0,0,0,0,0.677245333,2021-06-01,15,5.6198563874443
"4613","ESA-08",13,2021,"6",1,8.13,0.25,3.786850667,0,0,0,0,0,3.786850667,2021-06-01,15,5.6198563874443
"4614","ESA-08",14,2021,"6",1,8.14,0.25,2.265433333,0.267082667,0,0,0,0,2.532516,2021-06-01,15,5.6198563874443
"4615","ESA-08",17,2021,"6",1,8.17,0.25,1.187564,0,0,0,0,0,1.187564,2021-06-01,15,5.6198563874443
"4616","ESA-08",18,2021,"6",1,8.18,0.25,0.963405333,0,0,0.782170667,0,0,1.745576,2021-06-01,15,5.6198563874443
"4617","ESA-08",19,2021,"6",1,8.19,0.25,5.556273333,0.023846667,0,0,0,0,5.58012,2021-06-01,15,5.6198563874443
"4618","ESA-08",7,2021,"6",18,8.7,0.25,2.689062353,0.109414118,0,0,0,0,2.798476471,2021-06-18,17,5.6347361723396
"4619","ESA-08",8,2021,"6",18,8.8,0.25,3.808452941,0.189370588,0,0,0,0,3.997823529,2021-06-18,17,5.6347361723396
"4620","ESA-08",9,2021,"6",18,8.9,0.25,6.013568235,0.639651765,0,0.206203529,0,0.021041176,6.880464706,2021-06-18,17,5.6347361723396
"4621","ESA-08",12,2021,"6",18,8.12,0.25,2.335570588,0.113622353,0,0,0,0,2.449192941,2021-06-18,17,5.6347361723396
"4622","ESA-08",13,2021,"6",18,8.13,0.25,3.745329412,0.328242353,0,0,0,0.042082353,4.115654118,2021-06-18,17,5.6347361723396
"4623","ESA-08",14,2021,"6",18,8.14,0.25,6.531181176,0.302992941,0,0,0,0.037874118,6.872048235,2021-06-18,17,5.6347361723396
"4624","ESA-08",17,2021,"6",18,8.17,0.25,2.314529412,1.174097647,0,0,0,0,3.488627059,2021-06-18,17,5.6347361723396
"4625","ESA-08",18,2021,"6",18,8.18,0.25,3.412878824,0.399782353,0,0.185162353,0,0.210411765,4.208235294,2021-06-18,17,5.6347361723396
"4626","ESA-08",19,2021,"6",18,8.19,0.25,1.064683529,0.201995294,0,0,0,0.012624706,1.279303529,2021-06-18,17,5.6347361723396
"4627","ESA-08",7,2021,"7",2,8.7,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4628","ESA-08",8,2021,"7",2,8.8,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4629","ESA-08",9,2021,"7",2,8.9,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4630","ESA-08",12,2021,"7",2,8.12,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4631","ESA-08",13,2021,"7",2,8.13,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4632","ESA-08",14,2021,"7",2,8.14,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4633","ESA-08",17,2021,"7",2,8.17,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4634","ESA-08",18,2021,"7",2,8.18,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4635","ESA-08",19,2021,"7",2,8.19,0.25,NA,NA,NA,NA,NA,NA,NA,2021-07-02,14,5.64699011284161
"4636","ESA-08",7,2021,"7",20,8.7,0.25,12.08231111,0.043718889,0,0,0,0,12.12603,2021-07-20,18,5.66274517920134
"4637","ESA-08",8,2021,"7",20,8.8,0.25,5.93782,0.162952222,0,0.079488889,0,0,6.180261111,2021-07-20,18,5.66274517920134
"4638","ESA-08",9,2021,"7",20,8.9,0.25,11.0887,25.17810556,0,0.258338889,0,0,36.52514444,2021-07-20,18,5.66274517920134
"4639","ESA-08",12,2021,"7",20,8.12,0.25,5.496656667,0.377572222,0,0.731297778,0,0,6.605526667,2021-07-20,18,5.66274517920134
"4640","ESA-08",13,2021,"7",20,8.13,0.25,7.670677778,0.075514444,0,0,0,0,7.746192222,2021-07-20,18,5.66274517920134
"4641","ESA-08",14,2021,"7",20,8.14,0.25,7.392466667,0.298083333,0.087437778,0.131156667,0,0.023846667,7.932991111,2021-07-20,18,5.66274517920134
"4642","ESA-08",17,2021,"7",20,8.17,0.25,4.39971,0.882326667,0,0,0,0,5.282036667,2021-07-20,18,5.66274517920134
"4643","ESA-08",18,2021,"7",20,8.18,0.25,4.677921111,0.302057778,0,0.111284444,0,0,5.091263333,2021-07-20,18,5.66274517920134
"4644","ESA-08",19,2021,"7",20,8.19,0.25,5.659608889,0.119233333,0.333853333,0.174875556,0,0,6.287571111,2021-07-20,18,5.66274517920134
"4645","ESA-08",7,2021,"7",31,8.7,0.25,10.73750364,1.209676364,0,0,0,0,11.94718,2021-07-31,11,5.67237327531007
"4646","ESA-08",8,2021,"7",31,8.8,0.25,10.39281091,0.565816364,0,0,0,0,10.95862727,2021-07-31,11,5.67237327531007
"4647","ESA-08",9,2021,"7",31,8.9,0.25,14.13240182,1.125129091,0.032518182,0.292663636,0,0,15.58271273,2021-07-31,11,5.67237327531007
"4648","ESA-08",12,2021,"7",31,8.12,0.25,10.92610909,0.312174545,0,0,0,0,11.23828364,2021-07-31,11,5.67237327531007
"4649","ESA-08",13,2021,"7",31,8.13,0.25,17.44275273,1.814514545,0.045525455,0,0,0,19.30279273,2021-07-31,11,5.67237327531007
"4650","ESA-08",14,2021,"7",31,8.14,0.25,17.15008909,1.326741818,0.052029091,0,0,0,18.52886,2021-07-31,11,5.67237327531007
"4651","ESA-08",17,2021,"7",31,8.17,0.25,10.88708727,0.890998182,0,0,0,0,11.77808545,2021-07-31,11,5.67237327531007
"4652","ESA-08",18,2021,"7",31,8.18,0.25,7.375123636,0.565816364,0,0.897501818,0,0,8.838441818,2021-07-31,11,5.67237327531007
"4653","ESA-08",19,2021,"7",31,8.19,0.25,9.033550909,7.641772727,0,0,0,0.240634545,16.91595818,2021-07-31,11,5.67237327531007
"4654","ESA-08",7,2021,"8",20,8.7,0.25,4.571406,0.729708,0,0,0,0,5.301114,2021-08-20,20,5.68987890459866
"4655","ESA-08",8,2021,"8",20,8.8,0.25,4.803911,0.497203,0,0,0,0,5.301114,2021-08-20,20,5.68987890459866
"4656","ESA-08",9,2021,"8",20,8.9,0.25,8.520414,0.969367,0.028616,0,0,0,9.518397,2021-08-20,20,5.68987890459866
"4657","ESA-08",12,2021,"8",20,8.12,0.25,3.526922,0.75117,0,0,0,0,4.278092,2021-08-20,20,5.68987890459866
"4658","ESA-08",13,2021,"8",20,8.13,0.25,8.327256,0.475741,0,0,0,0,8.802997,2021-08-20,20,5.68987890459866
"4659","ESA-08",14,2021,"8",20,8.14,0.25,4.775295,1.302028,0,0,0,0,6.077323,2021-08-20,20,5.68987890459866
"4660","ESA-08",17,2021,"8",20,8.17,0.25,4.177936,0.218197,0,0,0,0,4.396133,2021-08-20,20,5.68987890459866
"4661","ESA-08",18,2021,"8",20,8.18,0.25,5.061455,0.171696,0,0.10731,0,0.590205,5.930666,2021-08-20,20,5.68987890459866
"4662","ESA-08",19,2021,"8",20,8.19,0.25,3.387419,0.078694,0,0,0,0,3.466113,2021-08-20,20,5.68987890459866
"4663","ESA-08",7,2021,"9",1,8.7,0.25,10.23022,0.64386,0,0,0,0,10.87408,2021-09-01,12,5.70038228217181
"4664","ESA-08",8,2021,"9",1,8.8,0.25,7.380543333,0.888288333,0,0.166926667,0,0,8.435758333,2021-09-01,12,5.70038228217181
"4665","ESA-08",9,2021,"9",1,8.9,0.25,5.40127,1.35926,0.059616667,0,0,0,6.820146667,2021-09-01,12,5.70038228217181
"4666","ESA-08",12,2021,"9",1,8.12,0.25,3.058335,1.0731,0,0.256351667,0,0,4.387786667,2021-09-01,12,5.70038228217181
"4667","ESA-08",13,2021,"9",1,8.13,0.25,14.48685,0.459048333,0,0,0,0,14.94589833,2021-09-01,12,5.70038228217181
"4668","ESA-08",14,2021,"9",1,8.14,0.25,5.067416667,0.846556667,0,0,0,0,5.913973333,2021-09-01,12,5.70038228217181
"4669","ESA-08",17,2021,"9",1,8.17,0.25,4.989915,0.059616667,0,0,0,0,5.049531667,2021-09-01,12,5.70038228217181
"4670","ESA-08",18,2021,"9",1,8.18,0.25,13.00835667,0.739246667,0,0,0,0,13.74760333,2021-09-01,12,5.70038228217181
"4671","ESA-08",19,2021,"9",1,8.19,0.25,5.532426667,0.077501667,0,0,0,0,5.609928333,2021-09-01,12,5.70038228217181
"4672","ESA-08",7,2021,"9",22,8.7,0.25,4.48658,0.568913333,0,0,0,0,5.055493333,2021-09-22,21,5.71876319292483
"4673","ESA-08",8,2021,"9",22,8.8,0.25,3.243146667,0.558693333,0,0.405393333,0.07154,0.02044,4.299213333,2021-09-22,21,5.71876319292483
"4674","ESA-08",9,2021,"9",22,8.9,0.25,1.509153333,2.214333333,0.442866667,0.06132,0.068133333,0,4.295806667,2021-09-22,21,5.71876319292483
"4675","ESA-08",12,2021,"9",22,8.12,0.25,2.170046667,0.231653333,0.02044,0,0,0,2.42214,2021-09-22,21,5.71876319292483
"4676","ESA-08",13,2021,"9",22,8.13,0.25,1.965646667,1.110573333,0,0,0.02044,0.013626667,3.110286667,2021-09-22,21,5.71876319292483
"4677","ESA-08",14,2021,"9",22,8.14,0.25,3.94492,1.69652,0.017033333,0,0,0,5.658473333,2021-09-22,21,5.71876319292483
"4678","ESA-08",17,2021,"9",22,8.17,0.25,2.762806667,0.09198,0.02044,0,0,0,2.875226667,2021-09-22,21,5.71876319292483
"4679","ESA-08",18,2021,"9",22,8.18,0.25,3.910853333,0.49056,0,0.344073333,0.681333333,0.044286667,5.471106667,2021-09-22,21,5.71876319292483
"4680","ESA-08",19,2021,"9",22,8.19,0.25,4.82384,0.2044,0,0,0,0.023846667,5.052086667,2021-09-22,21,5.71876319292483
"4681","ESA-08",7,2021,"10",16,8.7,0.25,1.806385,0.2951025,0,0.14308,0,0,2.2445675,2021-10-16,24,5.73976994807114
"4682","ESA-08",8,2021,"10",16,8.8,0.25,0.515684167,0.140099167,0,0.011923333,0,0,0.667706667,2021-10-16,24,5.73976994807114
"4683","ESA-08",9,2021,"10",16,8.9,0.25,0.789920833,0.083463333,0.0625975,0,0,0,0.935981667,2021-10-16,24,5.73976994807114
"4684","ESA-08",12,2021,"10",16,8.12,0.25,0.4381825,0.199715833,0,0,0.038750833,0,0.676649167,2021-10-16,24,5.73976994807114
"4685","ESA-08",13,2021,"10",16,8.13,0.25,0.453086667,0.360680833,0,0,0.113271667,0,0.927039167,2021-10-16,24,5.73976994807114
"4686","ESA-08",14,2021,"10",16,8.14,0.25,1.162525,0.935981667,0,0,0,0,2.098506667,2021-10-16,24,5.73976994807114
"4687","ESA-08",17,2021,"10",16,8.17,0.25,1.991196667,0.2772175,0.059616667,0,0,0,2.328030833,2021-10-16,24,5.73976994807114
"4688","ESA-08",18,2021,"10",16,8.18,0.25,1.2787775,0.9568475,0,0,0.530588333,0,2.766213333,2021-10-16,24,5.73976994807114
"4689","ESA-08",19,2021,"10",16,8.19,0.25,0.837614167,0.0804825,0,0,0,0,0.918096667,2021-10-16,24,5.73976994807114
"4690","ESA-08",7,2021,"10",31,8.7,0.25,0.457856,0.052462667,0.014308,0,0,0,0.524626667,2021-10-31,15,5.75452113018448
"4691","ESA-08",8,2021,"10",31,8.8,0.25,0.152618667,0.052462667,0,0.090617333,0,0,0.295698667,2021-10-31,15,5.75452113018448
"4692","ESA-08",9,2021,"10",31,8.9,0.25,0.50078,0.176465333,0,0.138310667,0,0,0.815556,2021-10-31,15,5.75452113018448
"4693","ESA-08",12,2021,"10",31,8.12,0.25,0.085848,0.157388,0.104925333,0,0,0,0.348161333,2021-10-31,15,5.75452113018448
"4694","ESA-08",13,2021,"10",31,8.13,0.25,0.338622667,0.238466667,0,0.038154667,0.100156,0,0.7154,2021-10-31,15,5.75452113018448
"4695","ESA-08",14,2021,"10",31,8.14,0.25,0.662937333,0,0.066770667,0.939558667,0,0,1.669266667,2021-10-31,15,5.75452113018448
"4696","ESA-08",17,2021,"10",31,8.17,0.25,0.166926667,0.023846667,0.667706667,0,0,0,0.85848,2021-10-31,15,5.75452113018448
"4697","ESA-08",18,2021,"10",31,8.18,0.25,0.257544,1.802808,0.119233333,0.062001333,0.114464,0.014308,2.370358667,2021-10-31,15,5.75452113018448
"4698","ESA-08",19,2021,"10",31,8.19,0.25,0.543704,0.057232,0.042924,0,0,0,0.64386,2021-10-31,15,5.75452113018448
"4699","ESA-08",7,2021,"11",15,8.7,0.25,0.062001333,0.033385333,0.076309333,0,0,0.047693333,0.219389333,2021-11-15,15,5.76952184462811
"4700","ESA-08",8,2021,"11",15,8.8,0.25,0.085848,0.023846667,0,0,0,0,0.109694667,2021-11-15,15,5.76952184462811
"4701","ESA-08",9,2021,"11",15,8.9,0.25,0.314776,0,0,6.987073333,0.248005333,0.057232,7.607086667,2021-11-15,15,5.76952184462811
"4702","ESA-08",12,2021,"11",15,8.12,0.25,0.114464,0,0.257544,0,0,0.047693333,0.419701333,2021-11-15,15,5.76952184462811
"4703","ESA-08",13,2021,"11",15,8.13,0.25,0.228928,0.038154667,0,0,0,0.042924,0.310006667,2021-11-15,15,5.76952184462811
"4704","ESA-08",14,2021,"11",15,8.14,0.25,0.133541333,0.047693333,0,0,0,0.21462,0.395854667,2021-11-15,15,5.76952184462811
"4705","ESA-08",17,2021,"11",15,8.17,0.25,0.124002667,0.21462,0.791709333,0,0,0,1.130332,2021-11-15,15,5.76952184462811
"4706","ESA-08",18,2021,"11",15,8.18,0.25,0.119233333,0.257544,0.777401333,0,0,0,1.154178667,2021-11-15,15,5.76952184462811
"4707","ESA-08",19,2021,"11",15,8.19,0.25,0.290929333,0.14308,0.023846667,0,0,0,0.457856,2021-11-15,15,5.76952184462811
"4708","ESA-08",7,2021,"11",29,8.7,0.25,0.22995,0.3066,0,0,0,0.14819,0.68474,2021-11-29,14,5.78352251144217
"4709","ESA-08",8,2021,"11",29,8.8,0.25,0.04088,0.22484,0.03066,0,0,0.01533,0.31171,2021-11-29,14,5.78352251144217
"4710","ESA-08",9,2021,"11",29,8.9,0.25,0.22995,0.14308,0,0,0,0.26572,0.63875,2021-11-29,14,5.78352251144217
"4711","ESA-08",12,2021,"11",29,8.12,0.25,0.26061,0.19929,0.1533,0,0,0.19929,0.81249,2021-11-29,14,5.78352251144217
"4712","ESA-08",13,2021,"11",29,8.13,0.25,0.06132,0.0511,0,0,0,0,0.11242,2021-11-29,14,5.78352251144217
"4713","ESA-08",14,2021,"11",29,8.14,0.25,0.16352,0,0,0,0,0.11242,0.27594,2021-11-29,14,5.78352251144217
"4714","ESA-08",17,2021,"11",29,8.17,0.25,0.29638,0.43946,0,0,0,0,0.73584,2021-11-29,14,5.78352251144217
"4715","ESA-08",18,2021,"11",29,8.18,0.25,0,0,0.12264,0,0,0,0.12264,2021-11-29,14,5.78352251144217
"4716","ESA-08",19,2021,"11",29,8.19,0.25,0.3066,3.18353,0,0.03577,0,0,3.5259,2021-11-29,14,5.78352251144217
"4717","ESA-08",7,2021,"12",15,8.7,0.25,0.125195,0,0,0,0,0.0447125,0.1699075,2021-12-15,16,5.79952327351537
"4718","ESA-08",8,2021,"12",15,8.8,0.25,0.34428625,0,0,0.0804825,0,0,0.42476875,2021-12-15,16,5.79952327351537
"4719","ESA-08",9,2021,"12",15,8.9,0.25,0.518665,0,0,0,0,0.21014875,0.72881375,2021-12-15,16,5.79952327351537
"4720","ESA-08",12,2021,"12",15,8.12,0.25,0.38899875,0.0268275,0.1341375,0.04024125,0,0.17885,0.769055,2021-12-15,16,5.79952327351537
"4721","ESA-08",13,2021,"12",15,8.13,0.25,0.05812625,0,0.09389625,0,0,0.08495375,0.23697625,2021-12-15,16,5.79952327351537
"4722","ESA-08",14,2021,"12",15,8.14,0.25,0.78246875,0,0,0,0,0.14755125,0.93002,2021-12-15,16,5.79952327351537
"4723","ESA-08",17,2021,"12",15,8.17,0.25,0.21462,0.03577,0.053655,0.0268275,0,0,0.3308725,2021-12-15,16,5.79952327351537
"4724","ESA-08",18,2021,"12",15,8.18,0.25,0.03129875,0,0.0625975,0,0,0.0447125,0.13860875,2021-12-15,16,5.79952327351537
"4725","ESA-08",19,2021,"12",15,8.19,0.25,0.45159625,0.09389625,0,0.0447125,0,0,0.590205,2021-12-15,16,5.79952327351537
"4726","ESA-08",7,2022,"1",15,8.7,0.25,0.129233548,0.013846452,0,0,0,0.087694194,0.230774194,2022-01-15,31,5.83052475003221
"4727","ESA-08",8,2022,"1",15,8.8,0.25,0.07154,0.133849032,0.023077419,0,0,0.039231613,0.267698065,2022-01-15,31,5.83052475003221
"4728","ESA-08",9,2022,"1",15,8.9,0.25,0.653090968,0.041539355,0,0,0.027692903,0.145387742,0.867710968,2022-01-15,31,5.83052475003221
"4729","ESA-08",12,2022,"1",15,8.12,0.25,1.324643871,0.205389032,0.482318065,0.302314194,0,0.251543871,2.566209032,2022-01-15,31,5.83052475003221
"4730","ESA-08",13,2022,"1",15,8.13,0.25,0.138464516,0.043847097,0,0,0,0.140772258,0.323083871,2022-01-15,31,5.83052475003221
"4731","ESA-08",14,2022,"1",15,8.14,0.25,0.766170323,0.009230968,0,0,0,0.08307871,0.85848,2022-01-15,31,5.83052475003221
"4732","ESA-08",17,2022,"1",15,8.17,0.25,0.413085806,0.034616129,0,0.653090968,0,0,1.100792903,2022-01-15,31,5.83052475003221
"4733","ESA-08",18,2022,"1",15,8.18,0.25,0.136156774,0,0,1.135409032,0.01153871,0,1.283104516,2022-01-15,31,5.83052475003221
"4734","ESA-08",19,2022,"1",15,8.19,0.25,0.251543871,0.170772903,0.076155484,0,0,0,0.422316774,2022-01-15,31,5.83052475003221
"4735","ESA-08",7,2022,"2",21,8.7,0.25,0.139212973,0.079274054,0,0.011601081,0.009667568,0.044470811,0.284226486,2022-02-21,37,5.8675265123265
"4736","ESA-08",8,2022,"2",21,8.8,0.25,0.75407027,0.291960541,0.029002703,0.023202162,0.021268649,0.029002703,1.148507027,2022-02-21,37,5.8675265123265
"4737","ESA-08",9,2022,"2",21,8.9,0.25,0.077340541,0.07154,0.007734054,0,0,0.025135676,0.18175027,2022-02-21,37,5.8675265123265
"4738","ESA-08",12,2022,"2",21,8.12,0.25,1.264517838,0.150814054,1.28772,0.129545405,0,0.027069189,2.859666486,2022-02-21,37,5.8675265123265
"4739","ESA-08",13,2022,"2",21,8.13,0.25,0.185617297,0.011601081,0,0,0.021268649,0.100542703,0.31902973,2022-02-21,37,5.8675265123265
"4740","ESA-08",14,2022,"2",21,8.14,0.25,0.587788108,0.021268649,0,0,0,0.029002703,0.638059459,2022-02-21,37,5.8675265123265
"4741","ESA-08",17,2022,"2",21,8.17,0.25,0.268758378,0.065739459,0,0.458242703,0,0.015468108,0.808208649,2022-02-21,37,5.8675265123265
"4742","ESA-08",18,2022,"2",21,8.18,0.25,0.311295676,0,0.059938919,0.334497838,0,0.030936216,0.736668649,2022-02-21,37,5.8675265123265
"4743","ESA-08",19,2022,"2",21,8.19,0.25,0.092808649,0.674796216,0.042537297,0,0.011601081,0.019335135,0.841078378,2022-02-21,37,5.8675265123265
"4744","ESA-08",7,2022,"3",21,8.7,0.25,1.56877,1.668415,0,0,0.01533,0.01533,3.267845,2022-03-21,28,5.89552784595461
"4745","ESA-08",8,2022,"3",21,8.8,0.25,0.44457,2.194745,0,0,0,0.022995,2.66231,2022-03-21,28,5.89552784595461
"4746","ESA-08",9,2022,"3",21,8.9,0.25,0.799715,0.447125,0,0,0,0,1.24684,2022-03-21,28,5.89552784595461
"4747","ESA-08",12,2022,"3",21,8.12,0.25,1.785945,0.028105,0.43435,0,0,0,2.2484,2022-03-21,28,5.89552784595461
"4748","ESA-08",13,2022,"3",21,8.13,0.25,0.87892,0.07154,0,0,0,0.012775,0.963235,2022-03-21,28,5.89552784595461
"4749","ESA-08",14,2022,"3",21,8.14,0.25,0.11753,0.08176,0.063875,0,0,0,0.263165,2022-03-21,28,5.89552784595461
"4750","ESA-08",17,2022,"3",21,8.17,0.25,1.090985,0.089425,0,0,0,0,1.18041,2022-03-21,28,5.89552784595461
"4751","ESA-08",18,2022,"3",21,8.18,0.25,0.268275,0.038325,0,0,0,0,0.3066,2022-03-21,28,5.89552784595461
"4752","ESA-08",19,2022,"3",21,8.19,0.25,1.2775,0.21973,0.01533,0,0,0,1.51256,2022-03-21,28,5.89552784595461
"4753","ESA-08",7,2022,"4",21,8.7,0.25,0.886172903,0.034616129,0,0,0,0,0.920789032,2022-04-21,31,5.92652932247145
"4754","ESA-08",8,2022,"4",21,8.8,0.25,1.373106452,0.066924516,0,0,0,0,1.440030968,2022-04-21,31,5.92652932247145
"4755","ESA-08",9,2022,"4",21,8.9,0.25,2.80159871,0.302314194,0,0,0,0.023077419,3.126990323,2022-04-21,31,5.92652932247145
"4756","ESA-08",12,2022,"4",21,8.12,0.25,1.052330323,0.090001935,0,0,0,0,1.142332258,2022-04-21,31,5.92652932247145
"4757","ESA-08",13,2022,"4",21,8.13,0.25,1.899271613,0.168465161,0,0,0,0,2.067736774,2022-04-21,31,5.92652932247145
"4758","ESA-08",14,2022,"4",21,8.14,0.25,2.589286452,0.159234194,0,0,0,0.016154194,2.764674839,2022-04-21,31,5.92652932247145
"4759","ESA-08",17,2022,"4",21,8.17,0.25,0.470779355,0.103848387,0,0,0,0,0.574627742,2022-04-21,31,5.92652932247145
"4760","ESA-08",18,2022,"4",21,8.18,0.25,0.58385871,0.069232258,0,0,0,0,0.653090968,2022-04-21,31,5.92652932247145
"4761","ESA-08",19,2022,"4",21,8.19,0.25,2.538516129,0.872326452,0,0,0.025385161,0,3.436227742,2022-04-21,31,5.92652932247145
"4762","ESA-08",7,2022,"5",25,8.7,0.25,2.375548824,0.378741176,0,0,0,0,2.75429,2022-05-25,34,5.96053094187701
"4763","ESA-08",8,2022,"5",25,8.8,0.25,2.032577647,0.204099412,0,0.042082353,0,0.067331765,2.346091176,2022-05-25,34,5.96053094187701
"4764","ESA-08",9,2022,"5",25,8.9,0.25,3.917867059,0.648068235,0,0,0,0.025249412,4.591184706,2022-05-25,34,5.96053094187701
"4765","ESA-08",12,2022,"5",25,8.12,0.25,1.912642941,0.105205882,0,0.075748235,0,0,2.093597059,2022-05-25,34,5.96053094187701
"4766","ESA-08",13,2022,"5",25,8.13,0.25,3.482314706,0.934228235,0,0,0,0,4.416542941,2022-05-25,34,5.96053094187701
"4767","ESA-08",14,2022,"5",25,8.14,0.25,3.278215294,0.391365882,0,0,0,0,3.669581176,2022-05-25,34,5.96053094187701
"4768","ESA-08",17,2022,"5",25,8.17,0.25,2.423943529,0.387157647,0,0,0,0,2.811101176,2022-05-25,34,5.96053094187701
"4769","ESA-08",18,2022,"5",25,8.18,0.25,1.704335294,0.768002941,0,0.029457647,0.136767647,0,2.638563529,2022-05-25,34,5.96053094187701
"4770","ESA-08",19,2022,"5",25,8.19,0.25,2.059931176,0.147288235,0,0.052602941,0,0,2.259822353,2022-05-25,34,5.96053094187701
"4771","ESA-08",7,2022,"6",17,8.7,0.25,2.634538261,0.015552174,0,0,0,0,2.650090435,2022-06-17,23,5.98353203735725
"4772","ESA-08",8,2022,"6",17,8.8,0.25,4.463473913,0.211509565,0,0.068429565,0,0,4.743413043,2022-06-17,23,5.98353203735725
"4773","ESA-08",9,2022,"6",17,8.9,0.25,6.497698261,0.199067826,0,0,0,0,6.696766087,2022-06-17,23,5.98353203735725
"4774","ESA-08",12,2022,"6",17,8.12,0.25,3.64854,0.090202609,0,0.068429565,0,0,3.807172174,2022-06-17,23,5.98353203735725
"4775","ESA-08",13,2022,"6",17,8.13,0.25,4.267516522,0.516332174,0,0,0,0.021773043,4.805621739,2022-06-17,23,5.98353203735725
"4776","ESA-08",14,2022,"6",17,8.14,0.25,5.828954783,0.724731304,0,0,0,0,6.553686087,2022-06-17,23,5.98353203735725
"4777","ESA-08",17,2022,"6",17,8.17,0.25,3.813393043,0.239503478,0,0,0,0,4.052896522,2022-06-17,23,5.98353203735725
"4778","ESA-08",18,2022,"6",17,8.18,0.25,4.553676522,0.130638261,0,0.28616,0,0,4.970474783,2022-06-17,23,5.98353203735725
"4779","ESA-08",19,2022,"6",17,8.19,0.25,1.968905217,0.068429565,0,0.043546087,0,0,2.08088087,2022-06-17,23,5.98353203735725
"4780","ESA-08",7,2022,"7",20,8.7,0.25,1.742974545,0,0,0,0,0,1.742974545,2022-07-20,33,6.01653360913324
"4781","ESA-08",8,2022,"7",20,8.8,0.25,6.664059394,0.075875758,0,0,0,0,6.739935152,2022-07-20,33,6.01653360913324
"4782","ESA-08",9,2022,"7",20,8.9,0.25,6.917701212,0.173430303,0,0,0,0,7.091131515,2022-07-20,33,6.01653360913324
"4783","ESA-08",12,2022,"7",20,8.12,0.25,4.788844242,0,0,0,0,0,4.788844242,2022-07-20,33,6.01653360913324
"4784","ESA-08",13,2022,"7",20,8.13,0.25,2.380330909,0.346860606,0,0,0,0,2.727191515,2022-07-20,33,6.01653360913324
"4785","ESA-08",14,2022,"7",20,8.14,0.25,3.793787879,0.032518182,0,0,0,0,3.826306061,2022-07-20,33,6.01653360913324
"4786","ESA-08",17,2022,"7",20,8.17,0.25,2.269769091,0.099722424,0,0,0,0,2.369491515,2022-07-20,33,6.01653360913324
"4787","ESA-08",18,2022,"7",20,8.18,0.25,3.182446061,0.023846667,0,0,0,0.010839394,3.217132121,2022-07-20,33,6.01653360913324
"4788","ESA-08",19,2022,"7",20,8.19,0.25,1.27037697,0,0,0,0,0,1.27037697,2022-07-20,33,6.01653360913324
"4789","ESA-08",7,2022,"8",20,8.7,0.25,8.243254194,0.530780645,0.009230968,0,0.006923226,0,8.790189032,2022-08-20,31,6.04753508565007
"4790","ESA-08",8,2022,"8",20,8.8,0.25,8.677109677,0.687707097,0.256159355,0,0.002307742,0,9.623283871,2022-08-20,31,6.04753508565007
"4791","ESA-08",9,2022,"8",20,8.9,0.25,9.069425806,1.195410323,0.330007097,0,0,0,10.59484323,2022-08-20,31,6.04753508565007
"4792","ESA-08",12,2022,"8",20,8.12,0.25,7.073229032,0.969251613,0.006923226,0,0,0,8.049403871,2022-08-20,31,6.04753508565007
"4793","ESA-08",13,2022,"8",20,8.13,0.25,7.387081935,1.140024516,0,0,0,0,8.527106452,2022-08-20,31,6.04753508565007
"4794","ESA-08",14,2022,"8",20,8.14,0.25,6.814761935,1.368490968,0,0.069232258,0,0,8.252485161,2022-08-20,31,6.04753508565007
"4795","ESA-08",17,2022,"8",20,8.17,0.25,4.456249677,0.473087097,0.050770323,0,0,0,4.980107097,2022-08-20,31,6.04753508565007
"4796","ESA-08",18,2022,"8",20,8.18,0.25,8.210945806,0.493856774,0,0.595397419,0,0,9.3002,2022-08-20,31,6.04753508565007
"4797","ESA-08",19,2022,"8",20,8.19,0.25,5.561658065,0.182311613,0,0,0,0,5.743969677,2022-08-20,31,6.04753508565007
"4798","ESA-08",7,2022,"9",20,8.7,0.25,4.248552903,0.306929677,0,0,0,0,4.555482581,2022-09-20,31,6.07853656216691
"4799","ESA-08",8,2022,"9",20,8.8,0.25,2.545439355,0.180003871,0.094617419,0,0.01153871,0,2.831599355,2022-09-20,31,6.07853656216691
"4800","ESA-08",9,2022,"9",20,8.9,0.25,3.812389677,0.586166452,0.249236129,0.050770323,0,0,4.698562581,2022-09-20,31,6.07853656216691
